Batch,Gene,Gene Average AEI,Gene Average Z-Score,Gene Number of sgRNAs,observed_stat,p_value,num_permutations,p_value_corrected
BETA,MRGPRF,1.0502154711433331,-0.6415830117190121,3,-0.00889599143473152,0.2835771642283577,100000.0,0.5659307640500237
BETA,MPLKIP,1.1260616121533333,4.828475714560565,3,0.06695014957526868,0.00023999760002399976,100000.0,0.006102215245072388
BETA,MOSPD3,1.05082122742,-0.5978955892205854,3,-0.008290235158064707,0.32079679203207967,100000.0,0.6044137749057666
BETA,MOCS2,1.05091434713,-0.5911797527193221,2,-0.008197115448064674,0.43073015873015874,100000.0,0.699436681814699
BETA,MMP25,1.052828385595,-0.45313841444573444,2,-0.006283076983064628,0.5516190476190476,100000.0,0.7833187514980013
BETA,MMADHC,1.054409239735,-0.3391264836035057,2,-0.004702222843064652,0.6646349206349207,100000.0,0.8516822420407499
BETA,FTH1,1.0472872552533332,-0.8527672943763553,3,-0.011824207324731217,0.14309856901430987,100000.0,0.38746206162203306
BETA,FKBP8,1.06294185557,0.27624971200385084,2,0.0038303929919354385,0.6928253968253968,100000.0,0.8687384832451499
BETA,FTL,1.0616464903233334,0.18282737202858637,3,0.002535027745268703,0.7571724282757173,100000.0,0.9020882792125627
BETA,FHDC1,1.0566411183966666,-0.17816236352207548,3,-0.002470344181398021,0.7819321806781933,100000.0,0.9143974932760367
BETA,FUT4,1.05598090188,-0.2257774836868552,2,-0.0031305606980647216,0.7862857142857143,100000.0,0.9167212238129083
BETA,FST,1.0397656478,-1.3952290984690843,3,-0.01934581477806474,0.007659923400765992,100000.0,0.06580912579872236
BETA,FRAT2,1.0513826007866667,-0.5574090826937548,3,-0.0077288617913979785,0.35705642943570565,100000.0,0.6378299697395183
BETA,FGFR3,1.0594373321866668,0.023501866705757157,3,0.0003258696086021473,0.951750482495175,100000.0,0.9861816794697827
BETA,FLAD1,1.06807038095,0.6461213314988623,3,0.00895891837193541,0.2829171708282917,100000.0,0.5652680247980526
BETA,FUT2,1.083026958145,1.7247965878971594,2,0.023915495566935396,0.027428571428571427,100000.0,0.13993460065399346
BETA,FIS1,1.0529494290666666,-0.4444087033538839,3,-0.006162033511398102,0.4745752542474575,100000.0,0.7321635515343559
BETA,FNDC10,1.0731400987133333,1.0117517185140625,3,0.014028636135268613,0.08941910580894191,100000.0,0.2910098279969581
BETA,FGFR4,1.0549641777766665,-0.29910409568843727,3,-0.004147284801398143,0.6357336426635734,100000.0,0.836738365498211
BETA,FOXRED2,1.0639982782600002,0.3524394044143409,2,0.004886815681935497,0.6201904761904762,100000.0,0.8250022625249032
BETA,FXR1,1.0701666220866668,0.7973032106204099,3,0.011055159508602141,0.1942780572194278,100000.0,0.4631114441104158
BETA,FNDC4,1.0472240752066666,-0.857323868527574,3,-0.01188738737139805,0.14543854561454386,100000.0,0.3904252670180481
BETA,FIGNL1,1.1022390418399999,3.1103809388794015,2,0.04312757926193522,0.007873015873015874,100000.0,0.06652888582163945
BETA,FKBP1B,1.0821168497133333,1.6591591473866103,3,0.023005387135268673,0.006279937200627994,100000.0,0.05733228680239294
BETA,FUOM,1.0752170080866668,1.1615393819338273,3,0.016105545508602104,0.06845931540684592,100000.0,0.2472832744835227
BETA,FH,1.060750762115,0.11822703986768157,2,0.0016392995369354235,0.8655238095238095,100000.0,0.9537953651422458
BETA,FRAT1,1.0434048914299998,-1.1327651667482301,2,-0.01570657114806484,0.11504761904761905,100000.0,0.34318092639511466
BETA,FUT1,1.0398804799499999,-1.3869473507651036,2,-0.019230982628064774,0.033777777777777775,100000.0,0.15960045620985652
BETA,FKBP4,1.0720237456166668,0.9312398174903133,3,0.012912283038602146,0.12233877661223387,100000.0,0.3544136933589259
BETA,FN3KRP,1.06102076897,0.1377000589782168,2,0.001909306391935317,0.8441904761904762,100000.0,0.9459654276408056
BETA,FXYD5,1.0478991421966668,-0.8086377253659097,3,-0.011212320381397856,0.16755832441675583,100000.0,0.4247724943040425
BETA,FKBP2,1.0644368854700001,0.3840719590113282,2,0.005325422891935494,0.5996190476190476,100000.0,0.8132235592142221
BETA,FGFRL1,1.0423225509133334,-1.210824064790482,3,-0.016788911664731287,0.02903970960290397,100000.0,0.14496649554052404
BETA,FOXL2NB,1.0475218022533335,-0.8358516563888764,3,-0.011589660324731188,0.15213847861521385,100000.0,0.40078407649658443
BETA,FLOT1,1.04757762092,-0.831825988363801,3,-0.011533841658064592,0.16469835301646985,100000.0,0.42116387956260753
BETA,FSCN1,1.0596970141866666,0.04223025250418355,3,0.0005855516086019641,0.9324106758932411,100000.0,0.978087266373152
BETA,FGFBP3,1.0509049623166666,-0.5918565897921803,3,-0.00820650026139802,0.3353566464335357,100000.0,0.6193051582997684
BETA,FSD1,1.0461589329333334,-0.934142421316012,3,-0.012952529644731259,0.11947880521194788,100000.0,0.34948561246584126
BETA,FJX1,1.051891219155,-0.5207272910165583,2,-0.007220243423064598,0.4921904761904762,100000.0,0.7441811562869679
BETA,FXYD6,1.0693021941433332,0.7349602680302599,3,0.010190731565268507,0.22735772642273577,100000.0,0.5032440566282597
BETA,FURIN,1.0711280034300001,0.866638477205556,3,0.012016540851935487,0.14783852161478386,100000.0,0.39432623057118016
BETA,FGFR2,1.06656961146,0.5378851426092224,2,0.007458148881935411,0.4812698412698413,100000.0,0.7360442628318781
BETA,FKRP,1.0417002815399998,-1.255702419448635,2,-0.017411181038064827,0.06476190476190476,100000.0,0.2386884193205306
BETA,FHIP1B,1.0487136826499999,-0.7498926915997721,2,-0.010397779928064788,0.33295238095238094,100000.0,0.6177347313978624
BETA,SLC7A8,1.0691416577666668,0.7233823103863116,3,0.010030195188602153,0.23373766262337375,100000.0,0.5120915824909887
BETA,SLC6A6,1.0700061592766668,0.7857305586384409,3,0.010894696698602102,0.1910980890191098,100000.0,0.4585305587273345
BETA,SLC39A10,1.05257554604,-0.4713733199499474,3,-0.006535916538064734,0.4592754072459275,100000.0,0.722190347316232
BETA,SLC9A5,1.04712792583,-0.8642582059883609,2,-0.011983536748064738,0.26285714285714284,100000.0,0.5450285198499046
BETA,SMIM26,1.10059984398,2.992161231999264,3,0.04148838140193556,0.00013999860001399987,100000.0,0.005886671902511744
BETA,SLC41A1,1.0598320431366666,0.051968602753942626,3,0.0007205805586019132,0.9190508094919051,100000.0,0.9736247618756408
BETA,SMIM24,1.0643675851649999,0.3790739890018913,2,0.005256122586935197,0.5968253968253968,100000.0,0.8122234187392227
BETA,SLC50A1,1.0796329587566666,1.4800197841743135,3,0.020521496178601994,0.01959980400195998,100000.0,0.11489268485331232
BETA,SLC38A7,1.05512911054,-0.28720906860720813,3,-0.003982352038064629,0.6475935240647593,100000.0,0.8423694710421317
BETA,SLC7A5,1.0684980497099998,0.6769650000288975,3,0.009386587131935187,0.27129728702712974,100000.0,0.554125659117066
BETA,SLC66A1,1.04624088724,-0.9282318388609521,3,-0.012870575338064683,0.12809871901280986,100000.0,0.3646977202102979
BETA,SLC46A1,1.0599377086766666,0.059589250310262666,3,0.0008262460986019349,0.9117308826911731,100000.0,0.9711786793957661
BETA,SLC5A6,1.0441730452033333,-1.0773655617717226,3,-0.01493841737473156,0.06651933480665194,100000.0,0.24260971735570389
BETA,SLC9A1,1.0563955026133334,-0.19587628727670614,3,-0.002715959964731285,0.7548324516754833,100000.0,0.9009674368321818
BETA,SMIM30,1.0594746726766666,0.026194880093748967,3,0.00036321009860196263,0.953830461695383,100000.0,0.9871259280544101
BETA,SLC44A2,1.07528830594,1.1666814160518133,2,0.016176843361935367,0.11936507936507937,100000.0,0.34948561246584126
BETA,SMCR8,1.0544653330366667,-0.33508100877536434,3,-0.004646129541397981,0.5943140568594314,100000.0,0.8114066096304381
BETA,SLC4A11,1.0546385234333335,-0.32259043736356846,3,-0.004472939144731125,0.6002939970600294,100000.0,0.8132235592142221
BETA,SLC52A2,1.0410955627,-1.2993150215354177,3,-0.018015899878064623,0.02019979800201998,100000.0,0.11692086917648362
BETA,SLX4,1.131436704505,5.2161298579522,2,0.07232524192693535,0.00025396825396825396,100000.0,0.006102215245072388
BETA,SLC66A3,1.048419446,-0.7711131747185017,3,-0.010692016578064623,0.1923380766192338,100000.0,0.4598657239234059
BETA,SLC39A1,1.04987785018,-0.6659323915564485,3,-0.00923361239806475,0.26073739262607376,100000.0,0.5429545799780098
BETA,SLC7A3,1.0649010434566666,0.4175472474245298,3,0.005789580878602152,0.4860751392486075,100000.0,0.7401980149040982
BETA,SLC7A1,1.0546664625466666,-0.32057545560368056,3,-0.004445000031398028,0.6071139288607114,100000.0,0.8174039365079365
BETA,SLITRK3,1.0223547736333334,-2.6509093862107247,3,-0.036756688944731275,5.999940000599994e-05,100000.0,0.0032392268669905896
BETA,SLCO4A1,1.0648845634666666,0.41635870293289984,3,0.005773100888601945,0.4971750282497175,100000.0,0.7486730022506938
BETA,SMIM10,1.042913414005,-1.1682107456740742,2,-0.016198048573064616,0.09523809523809523,100000.0,0.3048874015199052
BETA,SLC39A6,1.0705653129600001,0.826056980577901,3,0.011453850381935471,0.18781812181878182,100000.0,0.4538981192116789
BETA,SMIM15,1.04969973842,-0.6787778939652341,3,-0.009411724158064683,0.25283747162528375,100000.0,0.5336188530006593
BETA,SLC6A8,1.06205200037,0.21207294391695172,3,0.0029405377919353715,0.7158128418715812,100000.0,0.8801488984969562
BETA,SLC39A13,1.0572788492066667,-0.13216892290921298,3,-0.0018326133713979509,0.8397516024839752,100000.0,0.9441313761669581
BETA,SMIM29,1.0475829133966668,-0.8314442925017733,3,-0.011528549181397896,0.16605833941660583,100000.0,0.42243927764329103
BETA,SMIM10L2B,1.0575943780066666,-0.10941284009671287,3,-0.0015170845713980974,0.8767912320876792,100000.0,0.9581613651762558
BETA,SMIM20,1.0499344196866667,-0.6618525726037255,3,-0.009177042891398202,0.26701732982670173,100000.0,0.5499432994504776
BETA,SMIM13,1.0807080648999998,1.5575569358698995,3,0.021596602321935165,0.01069989300106999,100000.0,0.0806735036097915
BETA,SLC38A5,1.07444194019,1.1056411271885809,3,0.0153304776119354,0.06481935180648193,100000.0,0.23879951596440224
BETA,FAAP20,1.0620583454099999,0.2125305511328025,3,0.002946882831935227,0.7168728312716873,100000.0,0.8803629177973876
BETA,ENTR1,1.0472955564233333,-0.8521686101612843,3,-0.01181590615473116,0.14417855821441786,100000.0,0.38879667375938565
BETA,EVA1B,1.0417768834766667,-1.2501778523904512,3,-0.017334579101397907,0.021719782802171978,100000.0,0.12145858081061134
BETA,EPS8L1,1.0473218549199999,-0.8502719504332663,2,-0.011789607658064805,0.2686984126984127,100000.0,0.5516020972153574
BETA,EXOC3L1,1.0470824608066667,-0.8675371644734385,3,-0.012029001771397985,0.13671863281367186,100000.0,0.3786306838147446
BETA,FABP5,1.0505901896933334,-0.6145581367941784,3,-0.008521272884731257,0.3066769332306677,100000.0,0.590012419277479
BETA,EOLA2,1.0473413505033333,-0.8488659199574046,3,-0.011770112074731331,0.14561854381456185,100000.0,0.3904291183942851
BETA,F2R,1.0470722410966669,-0.8682742146795652,3,-0.012039221481398021,0.13679863201367987,100000.0,0.3786306838147446
BETA,EXT2,1.0423698459766666,-1.207413122975233,3,-0.016741616601398057,0.03815961840381596,100000.0,0.17229944375827277
BETA,EPOP,1.0550385347033333,-0.2937414397885332,3,-0.004072927874731347,0.6375136248637514,100000.0,0.8375685989271999
BETA,ENTPD4,1.0660019717200002,0.49694670234288546,3,0.0068905091419353415,0.4095159048409516,100000.0,0.6831253297232429
BETA,EPM2AIP1,1.0477578255666666,-0.8188295460018166,3,-0.011353637011398021,0.16275837241627583,100000.0,0.4182313876038678
BETA,ERBB3,1.0398243175833333,-1.3909978065929474,3,-0.019287144994731387,0.01035989640103599,100000.0,0.07885783631284662
BETA,ESRP1,1.04981465723,-0.6704898963020302,3,-0.009296805348064652,0.2686973130268697,100000.0,0.5516020972153574
BETA,EPHX1,1.0514598521799998,-0.5518376765207749,2,-0.007651610398064834,0.45866666666666667,100000.0,0.7221419741974198
BETA,EPPK1,1.0714556659099999,0.8902696466247296,2,0.0123442033319352,0.2339047619047619,100000.0,0.5123293382466936
BETA,ERRFI1,1.0577924170833333,-0.09513017040462819,3,-0.0013190454947311636,0.8959710402895971,100000.0,0.96537651731175
BETA,ERGIC1,1.0500395189233334,-0.6542727671054059,3,-0.009071943654731296,0.2794372056279437,100000.0,0.5627349298692138
BETA,EPHA1,1.0393445925866667,-1.4255957949584328,3,-0.019766869991397984,0.00929990700092999,100000.0,0.07400999693369763
BETA,ESYT2,1.0661041613750002,0.5043166674673419,2,0.006992698796935537,0.5000634920634921,100000.0,0.7502882844241885
BETA,ERLEC1,1.05692889291,-0.15740793268488024,2,-0.0021825696680646267,0.8561269841269842,100000.0,0.9525106987882717
BETA,ERAL1,1.1055433382166668,3.348688319963122,3,0.04643187563860218,1.999980000199998e-05,100000.0,0.0017491825081749185
BETA,F2RL1,1.057898882165,-0.08745185953397155,2,-0.0012125804130647122,0.9307936507936508,100000.0,0.977512160163457
BETA,ESS2,1.145747997435,6.248266915073779,2,0.08663653485693534,0.00025396825396825396,100000.0,0.006102215245072388
BETA,ERLIN2,1.072119005185,0.9381099815630577,2,0.013007542606935374,0.21257142857142858,100000.0,0.48758188153310106
BETA,EVI5L,1.04812258453,-0.7925229610681589,3,-0.010988878048064699,0.19191808081919182,100000.0,0.45961542575154757
BETA,ESD,1.0539352947266667,-0.37330761654036076,3,-0.005176167851397739,0.5474945250547495,100000.0,0.7808850482923743
BETA,ERP29,1.0694940985149999,0.7488004999638547,2,0.010382635936935225,0.3238095238095238,100000.0,0.6079901596347849
BETA,EXTL2,1.05952764057,0.0300149490291286,3,0.0004161779919351627,0.9524104758952411,100000.0,0.9864130315723005
BETA,ETNK2,1.0531825970833333,-0.42759251828140954,3,-0.00592886549473115,0.48399516004839954,100000.0,0.7386183335863379
BETA,EPHB4,1.0602793062,0.08422542149184736,2,0.0011678436219353383,0.9066666666666666,100000.0,0.9701217203693995
BETA,ERGIC3,1.0566060366149999,-0.18069247782167958,2,-0.0025054259630648,0.8304761904761905,100000.0,0.9404998530618087
BETA,F8A1,1.058314442975,-0.05748142195111722,2,-0.0007970196030646637,0.961015873015873,100000.0,0.9900430670681517
BETA,ETAA1,1.0637438974,0.3340933392815292,2,0.004632434821935316,0.6372063492063492,100000.0,0.8374164883784719
BETA,EPHB6,1.0639358810233335,0.3479392868819396,3,0.004824418445268819,0.5639343606563935,100000.0,0.7923428779201851
BETA,ETNK1,1.0657005613933335,0.4752088503491174,3,0.00658909881526859,0.42731572684273156,100000.0,0.6964784470679334
BETA,EXOC8,1.090365624355,2.2540645850121543,2,0.031254161776935296,0.0010158730158730158,100000.0,0.01708971416032966
BETA,F11R,1.0793541954800001,1.459915247888207,2,0.020242732901935456,0.03911111111111111,100000.0,0.17399073132135187
BETA,ENSG00000230707,1.063427755795,0.31129306068934737,2,0.004316293216935385,0.6593015873015873,100000.0,0.8494188971794182
BETA,LRRC8A,1.0582068680033332,-0.06523977860128978,3,-0.0009045945747314654,0.946730532694673,100000.0,0.9840866697109116
BETA,MAGED4,1.0494772630866667,-0.6948229177762908,3,-0.009634199491397988,0.24537754622453775,100000.0,0.5256115648493282
BETA,LRIG2,1.0545582060733334,-0.3283829624688624,3,-0.004553256504731262,0.5955340446595534,100000.0,0.8119315283854176
BETA,LRP1,1.0463132214766666,-0.9230150602982122,3,-0.012798241101398045,0.11325886741132589,100000.0,0.339615369127882
BETA,LRRC59,1.0606128920733333,0.10828378877450102,3,0.001501429495268658,0.8481315186848132,100000.0,0.9483422629338013
BETA,MAGT1,1.0554332122399999,-0.26527711352537936,3,-0.0036782503380647924,0.6694333056669434,100000.0,0.8535582331102793
BETA,LRP3,1.065224459815,0.44087218458764443,2,0.006112997236935369,0.5399365079365079,100000.0,0.7746530017081198
BETA,LRP8,1.0614043635200001,0.1653650751232585,3,0.0022929009419352386,0.7803721962780372,100000.0,0.913428162292253
BETA,LRPAP1,1.08847309648,2.117574600426037,2,0.029361633901935358,0.016253968253968253,100000.0,0.10286339099074265
BETA,LYSET,1.0687468371133333,0.6949076624830406,3,0.009635374535268637,0.25055749442505576,100000.0,0.5305994785088469
BETA,LUC7L,1.05665858462,-0.17690269142685863,3,-0.002452877958064592,0.7817921820781792,100000.0,0.9143560342946985
BETA,LZTS2,1.0344030934,-1.781978998994689,3,-0.024708369178064737,0.001959980400195998,100000.0,0.027123399652079425
BETA,MANF,1.0630116014800002,0.28127981925173,3,0.0039001389019353017,0.6443135568644314,100000.0,0.8418022466526642
BETA,MAP1LC3B,1.09150986127,2.336587479894849,2,0.03239839869193539,0.009396825396825396,100000.0,0.07433234890074246
BETA,LYSMD3,1.0506493994466666,-0.6102879020322131,3,-0.008462063131397857,0.3143568564314357,100000.0,0.5975344329242634
BETA,LRRC61,1.0487755207166667,-0.7454329016660709,3,-0.01033594186139819,0.2093579064209358,100000.0,0.4835052361689519
BETA,LSM1,1.0506986683166666,-0.606734608368374,3,-0.008412794261397849,0.32123678763212365,100000.0,0.6049821155535214
BETA,LYSMD4,1.0525283783933332,-0.4747750724163456,3,-0.006583084184731414,0.45101548984510154,100000.0,0.7165452269183029
BETA,MAGEF1,1.05319203281,-0.42691200931544104,3,-0.005919429768064699,0.49223507764922353,100000.0,0.7441811562869679
BETA,LSS,1.080075475615,1.5119343044151352,2,0.02096401303693529,0.037333333333333336,100000.0,0.17059421804249392
BETA,LTA4H,1.0688909446866666,0.7053007672414165,3,0.009779482108601911,0.24951750482495175,100000.0,0.5302199711680042
BETA,MAN2B1,1.0457653402733333,-0.9625285057728205,3,-0.013346122304731312,0.09565904340956591,100000.0,0.30578727838452613
BETA,LUZP1,1.03868307411,-1.4733048130798552,2,-0.020428388468064718,0.020317460317460317,100000.0,0.11715025895225556
BETA,MAN2C1,1.0602321539366668,0.0808247784785618,3,0.001120691358601933,0.8792512074879251,100000.0,0.9591172658277157
BETA,MAP1B,1.05373779019,-0.3875517349607149,2,-0.005373672388064632,0.606984126984127,100000.0,0.8174039365079365
BETA,LTN1,1.0622440967766666,0.2259270255034567,3,0.003132634198601991,0.7019729802701973,100000.0,0.8732239283633315
BETA,MAN1B1,1.0480278696099998,-0.7993538448515101,2,-0.011083592968064826,0.2953650793650794,100000.0,0.579750369462194
BETA,LRRC58,1.067794824375,0.6262480640182616,2,0.008683361796935296,0.4078730158730159,100000.0,0.6819790988105852
BETA,LRRC40,1.0420550442699998,-1.2301167674806688,3,-0.017056418308064814,0.025139748602513976,100000.0,0.13205540016671904
BETA,MAGED4B,1.0528431764866666,-0.4520716885061793,3,-0.006268286091398068,0.46195538044619555,100000.0,0.7235627416200483
BETA,LYSMD1,1.0767177338466667,1.2697724169956668,3,0.017606271268602036,0.06413935860641394,100000.0,0.23779687595239352
BETA,LYPLA2,1.0421217703166668,-1.2253044541713873,3,-0.016989692261398126,0.022839771602283978,100000.0,0.12519196035340835
BETA,MACIR,1.0589880173566666,-0.008902926391951452,3,-0.0001234452213978443,0.993030069699303,100000.0,0.9975925786342871
BETA,LRRC4,1.06333096221,0.30431226262596933,2,0.004219499631935353,0.6643809523809524,100000.0,0.8516306330827802
BETA,MANEAL,1.06630132022,0.518535854444993,2,0.00718985764193536,0.48838095238095236,100000.0,0.7415589947089947
